0,102504381228173
1,260792994808252
2,139637437557599
3,76122753246413
4,8196909028891
5,131645538592207
6,104691566277549
7,26165527019375
8,179499347843795
9,279921789888477
10,155592288282244
11,280131856674087
12,209475333581813
13,5779468301520
14,131860996781643
15,61229436525407
16,138810656351087
17,40478794849482
18,201546958434175
19,76896925643377
20,148420484554322
21,256510110967440
22,50282216579663
23,7146738689914
24,239187997000581
25,211086080615727
26,94555850990127
27,230935075588513
28,243963933467527
29,275579259348256
30,13415820026125
31,134928542792223
32,87575485616533
33,1411461120141
34,245909557767045
35,270460251549230
36,220567159341220
37,143816815852904
38,63794967207641
39,14511371195037
40,104177078133511
41,85153286155938
42,272605459787361
43,254919300359394
44,63402571113357
45,102494217136356
46,102403590341263
47,178708034132594
48,157866942486816
49,201545280597872
50,152066545096048
51,102012946022349
52,2171696985666
53,239898887938917
54,31326168404207
55,281072589302071
56,82800158650148
57,137109568153246
58,32638112506508
59,267363590876093
60,63406825980605
61,240991853805997
62,38141808400987
63,277844774519693
64,98075807973565
65,184695246697567
66,236615850994604
67,270837665886195
68,172199088161725
69,60283436989151
70,243595166589604
71,131935321291727
72,96677563039595
73,102693761573765
74,231124060364076
75,129206379249361
76,96076620951901
77,155727311721101
78,92520402506729
79,12985537632819
80,214356816947683
81,87337264770341
82,15093441135247
83,195931954002510
84,72798781267306
85,14607455035612
86,155363486177532
87,8577604858061
88,207479838928482
89,104728209483173
90,270698795901853
91,188983205179098
92,180048087891706
93,102970055844749
94,139325752271821
95,175914669875887
96,138242539934233
97,94177316566015
98,93680547034316
99,212524289656239
100,139098250855389
101,40249182029534
102,70348057487087
103,13820082913486
104,22779250471627
105,280855694010161
106,94840776881119
107,123363148211883
108,271887666999138
109,275978620232597
110,114681724117792
111,209529025127382
112,133359927329431
113,97389649766332
114,21231692623776
115,196564795949051
116,31575491072845
117,280905068881719
118,140511195015031
119,281073260459609
120,157188393020706
121,104143561646991
122,281403302142783
123,252652706082160
124,101976740782759
125,236869239271291
126,266525636098925
127,130733701626685
128,90597032328555
129,141037119461474
130,103332680179855
131,139325779765125
132,9542095286413
133,257552178089120
134,115112526110440
135,130736100535135
136,138622580846030
137,273306982306703
138,232977866243936
139,140408350368671
140,278740413884036
141,14272666559567
142,141940651852944
143,131322517202475
144,210652842453903
145,40241983508584
146,75553225203068
147,84089373254110
148,202084290004631
149,85527351501221
150,228057439677552
151,100385199582640
152,134237012927373
153,232567236679984
154,131665644906429
155,137616848431028
156,166525584546663
157,14369352258756
158,93600987707369
159,174512573671306
160,280924614190399
161,131671162415839
162,15097820021405
163,93680101898191
164,5959714022599
165,140609844994959
166,53099479510912
167,208675524846832
168,262488482267589
169,137144714191535
170,138776265159519
171,23400627287772
172,272538489760631
173,200914758585467
174,131372194228091
175,14678859415780
176,50295639384596
177,4003833337993
178,33944292206012
179,17594904434880
180,173482892273314
181,133741749641869
182,1579208058565
183,110720383081796
184,67869571293855
185,139307765003231
186,43960000063199
187,129476673089166
188,129907023467631
189,205279536240989
190,125446832020842
191,187486161997202
192,271739893897533
193,279511603899261
194,280530617720191
195,68993082734285
196,149509280661279
197,4469721108682
198,79670303379567
199,139324930450399
200,238595156117893
201,48486894163295
202,140181203871615
203,8789289348658
204,128175410609613
205,140730506772331
206,126057518095247
207,104931954517375
208,131391102136187
209,235275489550991
210,24734630782219
211,129628083411531
212,254384114836848
213,143236260137456
214,267470948460247
215,145473933880608
216,15791326615114
217,78614027382050
218,174505717817636
219,96739303908351
220,178329531505019
221,139307764967279
222,255849543389838
223,69112136780391
224,44649341781192
225,140111763071909
226,131389389230975
227,8761698318719
228,246288048727855
229,151185533407368
230,137076526985613
231,237319625145327
232,95655225217903
233,140459244349373
234,59373509489631
235,175433114100380
236,78869926818783
237,146789132110896
238,134911329101727
239,209129275700431
240,209862014824279
241,244088556889519
242,173431680299727
243,76732562878698
244,45063739114362
245,260670722181
246,187469232659152
247,2033669772386
248,257209737716372
249,85739360911524
250,102793888785788
251,131940757307391
252,126106109238111
253,199468718698196
254,217013079191010
255,281421253469037
256,271078062465967
257,137109807350685
258,1415999698643
259,209937311328114
260,266321325418858
261,85399388201612
262,266785476891037
263,239711973485984
264,64344152214962
265,130255586621295
266,236868713869088
267,125014648672973
268,216938302127458
269,140425264227117
270,140682173376367
271,281330279263162
272,8786738236794
273,39422237130491
274,275660922200988
275,273793320198557
276,4125625817458
277,8212831681071
278,272590029252479
279,32514631705229
280,272366791358303
281,143711789144610
282,79092156790651
283,185586308786820
284,275596506323839
285,48768219316295
286,173392788480655
287,245739908194667
288,151755272207456
289,237422836723503
290,140425395991519
291,185047343136992
292,50341985592432
293,264516661214410
294,79157693283919
295,280372509730687
296,272756348135340
297,163911709171844
298,141356234184846
299,94468725973679
300,175609663356268
301,235769592033066
302,99193578152381
303,143369270319970
304,243761971122325
305,50157148758668
306,105275209482676
307,15375600952205
308,178342349675602
309,126038331685595
310,272276613298719
311,138432429817395
312,264671749755546
313,96207149496309
314,102663864395181
315,235206566766131
316,139018962330491
317,187760104681264
318,209543658278812
319,246221010625461
320,2115844316736
321,44361377289928
322,138209088034509
323,266233343441293
324,149536284967044
325,71734437335341
326,281457326826534
327,5814045770978
328,128787103666395
329,271308115738307
330,175369615255460
331,157757204358220
332,243143628260253
333,271542862511995
334,4757484872910
335,281162750588333
336,80447449956777
337,246219398947874
338,208985035777439
339,272010745117554
340,157225842222610
341,169653059947490
342,5857012233422
343,14602941695456
344,108017856404341
345,96684947811023
346,233884454909583
347,59215420466829
348,279826885074288
349,144877876026738
350,5899978744930
351,94534035481261
352,134691228495738
353,210965964121087
354,102474592752031
355,254515377384810
356,122438419358820
357,278253972694476
358,10772484916896
359,14852889426573
360,254533667684219
361,144345965735220
362,57017540158429
363,8783262269162
364,131921446711167
365,132086171488985
366,143266201185584
