0,3471154097054678811
1,12746758489026984095
2,12238494462991396285
3,1237667691166490121
4,3626960577167870909
5,7064184017408229177
6,3463719227607840975
7,530017389838339886
8,2285566096229466869
9,11660876474672872623
10,449779786936352401
11,17068508308504308971
12,16524821249044774325
13,11361581333642742977
14,4600400077738691563
15,13751618237022987067
16,13391407172521295293
17,3395769800354177573
18,12454666624348188093
19,6313422378574677698
20,14723385059970656056
21,6929986351167163569
22,12161131541834851869
23,2907593004218478269
24,17621464714312141266
25,17061840781935869883
26,16919194627600805625
27,8081771391028288404
28,7903784065050312387
29,17640579793215020530
30,4119684526210381702
31,12166366569819536829
32,5794866819881357258
33,1381831058868411920
34,12695029283331235178
35,16732989627334651583
36,16153471584569871442
37,2420152912957204399
38,10346442204365315133
39,1163339036399856276
40,16199322237219857738
41,7217309870936963095
42,2386095345816231934
43,7006709318533663861
44,12694948953426099601
45,4624705997812161910
46,3651588630608444178
47,16138634903534699330
48,6062420151990622534
49,11335694718293937654
50,2265972659569824070
51,12384132615428755391
52,5847924133712104032
53,14481306717564126707
54,2091104687956980301
55,3809919164016490778
56,4916339089341811959
57,16784783248974113875
58,3507179099864792125
59,12850975123878698431
60,13579977327549213721
61,1186634539836856722
62,3159054911891681801
63,11576133385506386963
64,8227238608587713545
65,1748269107727119001
66,8082862953742911974
67,12240737468868455613
68,1249120980754330757
69,17282482202609444781
70,15322904871721220594
71,3555327675829671882
72,8779564251510083534
73,5813522661932735639
74,4125889896781230412
75,3430306666802857323
76,4168045436082664331
77,10569117549837023250
78,8889157426852451654
79,14857738837761468469
80,6997186106834950123
81,6928837341768508902
82,1454408555214240670
83,3100444296532390929
84,6433404317272245611
85,412750636814990085
86,6140959359572647239
87,4988774759615454793
88,17018017834642108087
89,10506155809559235774
90,13298449444252417981
91,3383000449448225961
92,1104495115109930665
93,3514369564062645151
94,12886951162854239421
95,7218522818632115887
96,12746748516839320713
97,8770698380494058699
98,3543238021490169581
99,742321286534864441
100,13616535055957619075
101,10143714895413995197
102,7506803480529432507
103,16258188943850039045
104,4251575298473088193
105,14553346852799081975
106,12238459957156340635
107,2525452326690807345
108,7798738231151471074
109,12807945213413153203
110,15579308221258411221
111,16480631229635623222
112,5883775724957461435
113,16151252189320048295
114,7428758811988348021
115,12597658716457397757
116,3591343349844770446
117,16780286710215077887
118,17068615493179404283
119,13463508859851372474
120,17040453147687320637
121,17423738523309309419
122,18075080416339427321
123,14730955007571191146
124,16153301198384393397
125,4167901455815716783
126,4312149772900496859
127,12309989038364026045
128,8739827865414153417
129,6733649109609611618
130,2318518463588236811
131,16176525099739639279
132,11185009308513082131
133,7217049466314079475
134,15143353905735018501
135,12669628502840145275
136,2394248885860431245
137,13472039911708291094
138,6578150515653385594
139,12742897071441837503
140,16208110753625631987
141,6991866683214032397
142,5055396220870887472
143,8074124305801076479
144,12123572872032025789
145,5864306445601014337
146,5820355136930194250
147,2393133758698321039
148,10109767912371710901
149,6464849468463910850
150,6055327318329165010
151,5129117324836214214
152,11643449190958759101
153,15450206560718035282
154,17931017385266376171
155,10429727933130026183
156,5495403930764997276
157,6136192033862195778
158,1377434132815191268
159,16777245176795718143
160,6397325797722390458
161,12670798358471110825
162,4987738976178168839
163,5766015090005382819
164,5496955134694395846
165,11592200962286550205
166,2430894371507760365
167,2611055658683268777
168,16196549520220350408
169,16277854013076534495
170,13391347377192301199
171,11434059254989847481
172,12238425657513081341
173,10260130053996831801
174,9927443661407004335
175,4983288109358386118
176,17306529538273963698
177,1304108913244362772
178,2411629520235619853
179,11423558605643716944
180,3181881382869417717
181,8231881172955549257
182,4978923675466878656
183,5317118627878609738
184,12697201978128330123
185,13535436186650540957
186,7207181038231611051
187,2390303396052065333
188,4307426317148731067
189,12237282640186796362
190,12526372438214435981
191,14786076618711380341
192,13463455354273132681
193,8779661891051188719
194,4490967525725223214
195,11894484582998304701
196,2794352041445651211
197,515717838657028609
198,5262494331564988231
199,12382602084613186831
200,3471391864071379250
201,9932572968713266061
202,1790143790853384110
203,10107586918519566268
204,2979843360708263278
205,7626807879692711423
206,13534314618260028683
207,8779732268318664655
208,6937757615030005695
209,8164192552901367515
210,3534509348115861181
211,4528173086147313706
212,2223604225080692476
213,14979784362288088546
214,14906911872589450939
215,5269275896302938082
216,10038902303137490621
217,4686569022871438946
218,16731080806826702077
219,6978219308572175791
220,10363836832124773124
221,13463385729510143371
222,17466089309590851586
223,17074833780670194941
224,11756647638921143309
225,11591647360407043263
226,4312020084381921162
227,2942004726891112109
228,2381311126011576061
229,10896635309845649424
230,8155322933123086091
231,7896943247652745327
232,3013780490575443839
233,12823389150270553335
234,4136370360314062735
