0,340282366920938463463374607431768211455
1,340282366920938463463374607431768211455
2,170016526503394550410373384478605705215
3,340282365653287863235145205935064481791
4,340282366920919120650260773364972912639
5,340282366920938425684442744474606501887
6,340282363117986662778686402941658071039
7,340282366920938463463374607431768211455
8,340282366920919120355112868185619562495
9,340282365653287863235145205935064481791
10,340282366920938463463374607431768211455
11,340282365643381925069078748920702564335
12,340282366920938463463374607431768211455
13,340282365653287863235145205935065006079
14,340282366920919101465646936707039231999
15,340282366920938463463374607431768211455
16,340282366920938463463374607431768211455
17,340282365653287863235145205935065006079
18,340282365653287825456213342977902772223
19,340282365653287863235145205935064481791
20,340282366920938463463374607431767687167
21,340282366920938463463374607431768211455
22,340282365653287863235145205935064481791
23,340282365653287863235145205935064481791
24,340282366920938463463374607431768211455
25,340282366920938463463374607431768211455
26,340282366920938425389294839295253676031
27,340282366920938463463374607431768211455
28,340282326356119256160033759537265115135
29,340282365653287863235145205935064481791
30,340282365653287825161065437798549946367
31,340282366920938463463374607431768211455
32,340282365653287863235145205935062908927
33,340282366920938425684442744474605977599
34,340282366920938463463374607431767687167
35,329648501122189290874494133421805142007
36,340282366920938463463374607431768211455
37,340282365653287863235145205935065006079
38,340282366920938425684442744474605977599
39,340282365653287863235145205935065006079
40,340282365653268520422031371868269182975
41,340282366920938463463374607431767687167
42,340282326356099913051772020291117514751
43,340282366920938425684442744474605977599
44,340282366920936045316587472994063351807
45,340282366920938463463374607431768211455
46,340282366920938463463374607431768211455
47,340282325088468655931804358040562434047
48,340282326356119255864885854357912289279
49,340282366920938463463374607431768211455
50,340282365336375213178087855560889204735
51,340282366604025813406317257057592410111
52,340279770772509196049560342183603601407
53,340282366920919120355112868185619562495
54,340282366920938425389294839295253676031
55,340282366920938463463374607431768211455
56,340282366920938463463374607431768211455
57,340282365653287862939997300755711655935
58,340282366920938463463374607431768211455
59,340282365653287863235145205935064481791
60,340269386178792126394159166002868713471
61,340282365653287862939997300755711655935
62,340282366920938463463374607431767687167
63,340282366920938463463374607431768211455
64,340282366920938463463374607431768211455
65,340282365643381925069222864108777897983
66,340282365653287863235145205935064481791
67,340282365653268482643099508911107997695
68,340281666860739726029311024592422895599
69,340282366920938463463374607431768211455
70,340282365653287863235145205935065006079
71,340282366920938463463374607431767687167
72,340282365653268520422031371868269182967
73,340282365653287863235145205935064481791
74,340282366920938463463374607431768211455
75,340282366920938463463374607431768211455
76,340282325088468655931804358040562434047
77,340282365336355870364974021494093905919
78,340282365653287863235145205935065006079
79,340282366920938463463374607431767687167
80,340282366920938463463374607431768211455
81,340282366920938463463374607431768211455
82,340282366920938463463374607431768211455
83,340282365653287863235145205935064481791
84,340282366920938463463374607431768211455
85,340282366920938463463374607431768211455
86,340279729851160801506310977723288780287
87,340282366920938463463374607431767687167
88,340282366604025813406317257057592410111
89,340282366920938463463374607431768211327
90,340282365653287863235145205935064481791
91,340282366920938463463374607431767687167
92,170141183460469231731687303715883581439
93,340282365653287863235145205935064481791
